SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5	dcf6	dcf7	dcf8	dcf9
546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
3321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
6561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0007331374358574057	0.0022527120873019543	0.0019193787254996337	0.0	0.0011862412896422284	0.7753498406863367	0.4997485218976857	0.0011862412896422284	0.0019193787254996337	0.042978989712917366
3825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
3824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
6175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
6170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0007331374358574057	0.0022527120873019543	0.0019193787254996337	0.0	0.0011862412896422284	0.7753498406863367	0.4997485218976857	0.0011862412896422284	0.0019193787254996337	0.042978989712917366
2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.07980235176507611	0.22914874203870303	0.06051193314909614	0.13954867113624983	0.1759405083285216	0.06582478431017191	0.07343436070481951	0.3675171413079552	0.12334725226773699	0.06571146046111824
2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0.0	0.0	0.0	0.0	0.6882530107858056	0.0	0.0	0.0	0.0
2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
4525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
4832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
4521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
6278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
5298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.5770638553171221	0.0015195746405703633	0.5261179855355429	0.31852360330790486	0.0019193787254996337	0.0022527120873019543	0.0011862412896422284	0.0015195746405703633	0.0019193787254996337	0.0007331374358574057
5294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
5292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
5293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
5291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0019193787254996337	0.22207886470589933	0.0037641588338372515	0.024665889411167815	0.113667120408843	0.04206148384865333	0.27182497348045076	0.0022527120873019543	0.0011862412896422284	0.8034871584963211
5510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.07980235176507611	0.22914874203870303	0.06051193314909614	0.13954867113624983	0.1759405083285216	0.06582478431017191	0.07343436070481951	0.3675171413079552	0.12334725226773699	0.06571146046111824
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.40854328250847965	0.4206823848996907	0.33035299503204035	0.400635349167112	0.4025002374426313	0.4205616470714345	0.38091457637535986	0.29583812122375763	0.29990640322429163	0.3442119256685617
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.7532195005959702	0.2538997764892257	0.6459524915262137	0.36773532165892303	0.24622099189128377	0.7923095050401282	0.8970128250104453	0.02206307301669758	0.0019193787254996337	0.8040293237217032
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.07980235176507611	0.22914874203870303	0.06051193314909614	0.13954867113624983	0.1759405083285216	0.06582478431017191	0.07343436070481951	0.3675171413079552	0.12334725226773699	0.06571146046111824
2990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
2994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
2996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0007331374358574057	0.0022527120873019543	0.0019193787254996337	0.0	0.0011862412896422284	0.7753498406863367	0.4997485218976857	0.0011862412896422284	0.0019193787254996337	0.042978989712917366
2997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.7207240003673908	0.6622070167900654	0.5901619018704879	0.6515286713845773	0.5656008056853956	0.7737069202037387	0.82587804592581	0.6128990430129977	0.5815438960192842	0.741497905228341
1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.818125	0.804225	0.678784	0.855016	0.708697	0.779171	0.891317	0.768776	0.674172	0.804066
