SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
3352	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3359	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3358	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5449	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5448	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5443	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
5442	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5441	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5440	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
5447	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5446	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5444	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5508	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
5509	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5506	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5507	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5504	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5505	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5502	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5503	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5500	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5501	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
542	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
543	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
540	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
541	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
546	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
547	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
544	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
545	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
548	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
549	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6155	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
5476	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6569	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6568	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3321	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
6565	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
6564	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
6567	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6566	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6561	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
6560	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6563	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6562	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7687	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7686	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
7685	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5475	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7683	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7682	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7681	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7680	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5472	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7689	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5473	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3827	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3826	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3825	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3824	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
3823	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
3822	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3821	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3820	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5471	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5001	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
3829	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
3828	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8444	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8445	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8446	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5000	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
8440	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
8441	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8442	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8443	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8448	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8449	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
5006	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5005	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
5004	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7539	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7538	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
368	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
369	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
366	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
367	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
364	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
365	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
362	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
363	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7533	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
361	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5008	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1945	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9158	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
5133	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6179	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
6176	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
6177	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6174	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
6175	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6172	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
6173	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6170	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
6171	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
7052	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6511	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
9237	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
9483	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
9482	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
9481	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2200	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
2201	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2202	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2203	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2204	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2205	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2206	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2207	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2208	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
2209	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9486	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9485	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9484	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
4428	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4429	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4839	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
4838	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
4529	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4528	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4527	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4830	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4525	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4832	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4523	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
4522	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
4837	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
4520	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7993	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
7992	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7991	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7990	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7997	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7995	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
6278	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9436	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
9437	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7999	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
7998	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9432	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4420	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9430	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9431	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
4421	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5298	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5299	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
5296	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5297	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5294	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5295	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
5292	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5293	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5291	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8141	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8140	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8143	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
8142	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8633	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8144	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8147	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8146	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7337	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7336	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
9290	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7334	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7333	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
7332	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7331	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7330	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9298	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9299	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7339	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
7338	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
5510	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
7058	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7059	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
5697	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7053	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
7050	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
7051	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7056	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
7057	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
7054	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
9026	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
8148	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6998	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6999	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
8639	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8638	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6994	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6995	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
6996	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6997	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
8145	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6991	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6992	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6993	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9487	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2998	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2999	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
59	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
58	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
55	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
54	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
57	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
56	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
51	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
50	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
53	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
52	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2990	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2991	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2992	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2993	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2994	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
2995	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2996	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
9372	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
2997	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
429	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
428	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1398	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
1397	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
1396	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
423	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1394	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
1393	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1392	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
427	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
1390	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
854	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
855	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
856	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
857	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
850	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
851	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
852	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
853	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
1422	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8259	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1425	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8258	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
8939	0	0	0	0	0	0	0	0	0	0	2	0.8964067001489561	0.0	0.0	0.0
2330	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
1424	0	0	0	0	0	0	0	0	0	0	4	0.0	0.0	0.9173865151968577	0.0
2331	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
2332	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2333	0	0	0	0	0	0	0	0	0	0	9	0.0035843972695640412	0.5636597663890003	0.8644816131492385	0.0
2334	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
2335	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
2336	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
4713	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6699	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6693	0	0	0	0	0	0	0	0	0	0	3	0.0	0.4474708669653273	0.0	0.0
6692	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
6691	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6690	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6697	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6696	0	0	0	0	0	0	0	0	0	0	8	0.8169191267592367	0.02452280443310322	0.02759153562513654	0.7156317063729686
6695	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
6694	0	0	0	0	0	0	0	0	0	0	7	0.23522666915910678	0.869176962471609	0.9144884862732385	0.23501222190060747
2439	0	0	0	0	0	0	0	0	0	0	5	0.0	0.0	0.0	0.7201648022447915
2438	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2433	0	0	0	0	0	0	0	0	0	0	6	0.009292315221325344	0.8956034259909417	0.936095902448863	0.0
2432	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2431	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
2430	0	0	0	0	0	0	0	0	0	0	1	0.9388713	0.868766	0.9143428	0.824142
